seqnames	start	end	width	strand	gene_id	SYMBOL	gene_name	logFC	logCPM	F	PValue	FDR	mlog10PValue	simple_gene_name
chr14	24171853	24180257	8405	+	ENSG00000100918.14	REC8	REC8	0.588	2.66	2.08	0.173	0.345	0.761	REC8
chr19	49085419	49108605	23187	+	ENSG00000104852.15	SNRNP70	SNRNP70	-0.149	7.88	2.08	0.173	0.346	0.761	SNRNP70
chr1	156463727	156500779	37053	-	ENSG00000116604.19	MEF2D	MEF2D	0.252	6.76	2.08	0.173	0.346	0.761	MEF2D
chr13	25246222	25287510	41289	-	ENSG00000139505.13	MTMR6	MTMR6	0.242	5.3	2.08	0.173	0.345	0.762	MTMR6
chr1	149923317	149927803	4487	-	ENSG00000143368.10	SF3B4	SF3B4	0.164	6.43	2.08	0.173	0.345	0.761	SF3B4
chr6	110958706	110967890	9185	+	ENSG00000155115.7	GTF3C6	GTF3C6	0.154	4.9	2.09	0.173	0.345	0.763	GTF3C6
chr12	121000486	121016502	16017	-	ENSG00000157895.11	C12orf43	C12orf43	0.164	3.98	2.08	0.173	0.345	0.762	C12orf43
chr18	54357906	54385218	27313	+	ENSG00000166845.15	C18orf54	C18orf54	0.524	2.58	2.09	0.173	0.345	0.763	C18orf54
chr5	139396563	139404089	7527	-	ENSG00000170469.11	SPATA24	SPATA24	-0.417	0.574	2.09	0.173	0.345	0.763	SPATA24
chr5	113022106	113488823	466718	-	ENSG00000171444.19	MCC	MCC	0.254	3.81	2.08	0.173	0.345	0.762	MCC
chr6	149400262	149401278	1017	+	ENSG00000177688.7	SUMO4	SUMO4	0.635	-0.297	2.09	0.173	0.345	0.763	SUMO4
chr10	43194535	43267065	72531	-	ENSG00000198915.12	RASGEF1A	RASGEF1A	0.261	1.75	2.08	0.173	0.345	0.762	RASGEF1A
chrX	102651092	102659083	7992	+	ENSG00000198932.13	GPRASP1	GPRASP1	-0.497	1.92	2.08	0.173	0.345	0.762	GPRASP1
chr1	54169651	54200036	30386	-	ENSG00000215883.11	CYB5RL	CYB5RL	-0.228	4.13	2.08	0.173	0.346	0.761	CYB5RL
chr8	144262045	144291438	29394	-	ENSG00000261236.8	BOP1	BOP1	0.319	4.57	2.08	0.173	0.345	0.762	BOP1
chr20	50934867	50959140	24274	-	ENSG00000000419.14	DPM1	DPM1	0.187	4.53	2.08	0.174	0.346	0.76	DPM1
chr17	50055968	50090481	34514	+	ENSG00000005884.18	ITGA3	ITGA3	-0.549	1.05	2.08	0.174	0.346	0.76	ITGA3
chr6	107867756	107958208	90453	-	ENSG00000025796.14	SEC63	SEC63	0.236	6.91	2.08	0.174	0.346	0.76	SEC63
chr1	39838110	39883511	45402	-	ENSG00000043514.17	TRIT1	TRIT1	-0.219	4.31	2.07	0.174	0.346	0.76	TRIT1
chr6	149218641	149411613	192973	+	ENSG00000055208.20	TAB2	TAB2	0.257	8.33	2.07	0.174	0.346	0.76	TAB2
chr22	23834503	23839128	4626	-	ENSG00000099958.15	DERL3	DERL3	0.516	4.35	2.07	0.174	0.346	0.758	DERL3
chr14	52775193	52791668	16476	-	ENSG00000100522.10	GNPNAT1	GNPNAT1	0.206	4.51	2.07	0.174	0.346	0.76	GNPNAT1
chr14	54509812	54539292	29481	+	ENSG00000100532.13	CGRRF1	CGRRF1	-0.405	2.55	2.07	0.174	0.346	0.759	CGRRF1
chr16	84177847	84187070	9224	-	ENSG00000103168.17	TAF1C	TAF1C	-0.278	5.48	2.07	0.174	0.346	0.758	TAF1C
chr1	36455718	36464384	8667	-	ENSG00000116898.12	MRPS15	MRPS15	-0.158	5.13	2.07	0.174	0.346	0.759	MRPS15
chr12	55818041	55821879	3839	+	ENSG00000123353.10	ORMDL2	ORMDL2	-0.143	4.53	2.07	0.174	0.346	0.758	ORMDL2
chr17	67717931	67744531	26601	+	ENSG00000130935.10	NOL11	NOL11	0.209	5.21	2.08	0.174	0.346	0.76	NOL11
chr17	48831018	48866522	35505	+	ENSG00000136436.15	CALCOCO2	CALCOCO2	0.179	5.48	2.07	0.174	0.346	0.759	CALCOCO2
chr9	127794597	127814327	19731	+	ENSG00000136877.15	FPGS	FPGS	-0.211	5.17	2.08	0.174	0.346	0.76	FPGS
chr9	19375715	19380236	4522	-	ENSG00000137154.13	RPS6	RPS6	0.157	10.2	2.08	0.174	0.346	0.76	RPS6
chr18	23503470	23531822	28353	+	ENSG00000141452.10	RMC1	RMC1	-0.126	4.69	2.08	0.174	0.346	0.76	RMC1
chrX	103075810	103093143	17334	-	ENSG00000147206.17	NXF3	NXF3	-1.27	-1.19	2.07	0.174	0.346	0.76	NXF3
chr1	149782671	149791675	9005	+	ENSG00000150337.14	FCGR1A	FCGR1A	0.199	7.57	2.08	0.174	0.346	0.76	FCGR1A
chr10	110871795	110900006	28212	+	ENSG00000150593.18	PDCD4	PDCD4	0.159	7.12	2.07	0.174	0.346	0.759	PDCD4
chr6	117675469	117710727	35259	+	ENSG00000153989.8	NUS1	NUS1	0.193	5.91	2.07	0.174	0.346	0.76	NUS1
chr8	103021063	103073051	51989	+	ENSG00000155097.12	ATP6V1C1	ATP6V1C1	-0.224	7.13	2.07	0.174	0.346	0.759	ATP6V1C1
chr8	37858618	37899497	40880	-	ENSG00000156675.16	RAB11FIP1	RAB11FIP1	0.135	6.45	2.07	0.174	0.346	0.758	RAB11FIP1
chr19	55349306	55354719	5414	-	ENSG00000160471.13	COX6B2	COX6B2	0.282	2.36	2.07	0.174	0.346	0.76	COX6B2
chr16	88651935	88663161	11227	-	ENSG00000167508.12	MVD	MVD	0.359	5.92	2.08	0.174	0.346	0.761	MVD
chr5	90515611	90529584	13974	-	ENSG00000176018.13	LYSMD3	LYSMD3	0.164	4.97	2.08	0.174	0.346	0.76	LYSMD3
chr2	98599314	98608515	9202	-	ENSG00000183513.9	COA5	COA5	-0.169	4.06	2.08	0.174	0.346	0.76	COA5
chr17	19127535	19159187	31653	+	ENSG00000189152.11	GRAPL	GRAPL	0.492	0.582	2.07	0.174	0.346	0.759	GRAPL
chr14	52730166	52774989	44824	+	ENSG00000198252.12	STYX	STYX	0.271	5.27	2.07	0.174	0.346	0.759	STYX
chr2	68178857	68256237	77381	-	ENSG00000221823.11	PPP3R1	PPP3R1	0.2	6.23	2.07	0.174	0.346	0.758	PPP3R1
chr2	55547292	55618880	71589	-	ENSG00000275052.5	PPP4R3B	PPP4R3B	0.22	6.71	2.07	0.174	0.346	0.759	PPP4R3B
chr8	53715543	53843558	128016	-	ENSG00000047249.18	ATP6V1H	ATP6V1H	-0.149	5.84	2.06	0.175	0.347	0.757	ATP6V1H
chr17	76712832	76726799	13968	-	ENSG00000070495.15	JMJD6	JMJD6	-0.16	4.81	2.06	0.175	0.347	0.757	JMJD6
chrX	154444141	154450654	6514	+	ENSG00000071859.15	FAM50A	FAM50A	-0.222	5.98	2.06	0.175	0.347	0.757	FAM50A
chr18	2885296	3013144	127849	-	ENSG00000101577.11	LPIN2	LPIN2	0.195	7.43	2.06	0.175	0.347	0.757	LPIN2
chr6	35452338	35467104	14767	+	ENSG00000112039.6	FANCE	FANCE	0.248	3.62	2.06	0.175	0.347	0.757	FANCE
chr1	28329002	28335965	6964	+	ENSG00000130772.14	MED18	MED18	-0.149	4.65	2.06	0.175	0.347	0.757	MED18
chr17	39637090	39664201	27112	+	ENSG00000131748.16	STARD3	STARD3	-0.231	5.97	2.07	0.175	0.346	0.758	STARD3
chr16	82147798	82170224	22427	-	ENSG00000135698.10	MPHOSPH6	MPHOSPH6	0.217	3.24	2.06	0.175	0.347	0.757	MPHOSPH6
chr1	161070998	161089558	18561	-	ENSG00000143217.9	NECTIN4	NECTIN4	-0.49	0.928	2.06	0.175	0.347	0.756	NECTIN4
chr1	161166056	161178013	11958	+	ENSG00000143224.18	PPOX	PPOX	-0.29	3.42	2.06	0.175	0.347	0.756	PPOX
chr10	7750962	7787993	37032	-	ENSG00000151657.12	KIN	KIN	-0.196	4.3	2.07	0.175	0.346	0.758	KIN
chr22	41699503	41799456	99954	+	ENSG00000167077.13	MEI1	MEI1	1.49	-0.795	2.07	0.175	0.346	0.758	MEI1
chr4	499210	540200	40991	+	ENSG00000174227.16	PIGG	PIGG	-0.13	5.49	2.06	0.175	0.347	0.756	PIGG
chr1	212992182	213015867	23686	-	ENSG00000174606.14	ANGEL2	ANGEL2	-0.167	4.87	2.06	0.175	0.347	0.757	ANGEL2
chr19	32691821	32713792	21972	+	ENSG00000213965.4	NUDT19	NUDT19	-0.174	4.3	2.06	0.175	0.346	0.758	NUDT19
chr7	39566385	39610320	43936	+	ENSG00000241127.8	YAE1	YAE1	-0.426	2.22	2.07	0.175	0.346	0.758	YAE1
chr7	39623565	39708120	84556	+	ENSG00000006451.8	RALA	RALA	-0.176	5.17	2.05	0.176	0.348	0.754	RALA
chrX	119474802	119591083	116282	+	ENSG00000077721.17	UBE2A	UBE2A	0.144	6.06	2.06	0.176	0.347	0.755	UBE2A
chr19	45039045	45070956	31912	+	ENSG00000104859.15	CLASRP	CLASRP	0.247	5.83	2.06	0.176	0.347	0.755	CLASRP
chr6	154010496	154246867	236372	+	ENSG00000112038.18	OPRM1	OPRM1	0.427	0.931	2.05	0.176	0.349	0.753	OPRM1
chr13	19958677	20091829	133153	+	ENSG00000121741.17	ZMYM2	ZMYM2	0.174	6.52	2.05	0.176	0.348	0.754	ZMYM2
chr17	42824385	42843760	19376	+	ENSG00000131467.12	PSME3	PSME3	0.168	6.97	2.05	0.176	0.348	0.754	PSME3
chrX	38269163	38327544	58382	-	ENSG00000156313.15	RPGR	RPGR	0.244	3.42	2.05	0.176	0.348	0.754	RPGR
chr16	681670	684528	2859	-	ENSG00000161999.13	JMJD8	JMJD8	-0.264	5.06	2.06	0.176	0.347	0.756	JMJD8
chr17	30769388	30824692	55305	-	ENSG00000176390.12	CRLF3	CRLF3	0.257	6.03	2.05	0.176	0.348	0.755	CRLF3
chr19	36888124	36916291	28168	-	ENSG00000185869.15	ZNF829	ZNF829	-0.499	0.676	2.05	0.176	0.348	0.754	ZNF829
chr7	134549110	134579875	30766	+	ENSG00000227471.9	AKR1B15	AKR1B15	-0.518	-0.17	2.05	0.176	0.348	0.754	AKR1B15
chr5	181367268	181368262	995	+	ENSG00000230178.1	OR4F3	OR4F3	0.635	-0.0528	2.05	0.176	0.348	0.755	OR4F3
chr5	172042079	172188224	146146	-	ENSG00000072786.13	STK10	STK10	0.177	7.93	2.05	0.177	0.349	0.753	STK10
chr7	135926760	135977359	50600	-	ENSG00000105887.11	MTPN	MTPN	0.221	7.62	2.04	0.177	0.35	0.751	MTPN
chr2	170928464	170967130	38667	+	ENSG00000115806.13	GORASP2	GORASP2	-0.166	6.31	2.04	0.177	0.349	0.752	GORASP2
chr16	67943474	67969601	26128	-	ENSG00000124067.17	SLC12A4	SLC12A4	0.353	5.27	2.04	0.177	0.349	0.753	SLC12A4
chr22	36140329	36166177	25849	-	ENSG00000128284.20	APOL3	APOL3	0.62	2.67	2.04	0.177	0.349	0.752	APOL3
chr1	155859567	155885199	25633	+	ENSG00000132718.9	SYT11	SYT11	0.304	4.84	2.04	0.177	0.35	0.751	SYT11
chr1	224175756	224193441	17686	+	ENSG00000143753.13	DEGS1	DEGS1	-0.181	6.77	2.04	0.177	0.349	0.753	DEGS1
chr4	138164097	138242349	78253	-	ENSG00000151012.13	SLC7A11	SLC7A11	-0.608	1.12	2.04	0.177	0.349	0.752	SLC7A11
chr2	201620184	201643570	23387	-	ENSG00000155755.20	TMEM237	TMEM237	0.254	2.52	2.04	0.177	0.349	0.752	TMEM237
chr3	170864875	170870208	5334	-	ENSG00000163584.18	RPL22L1	RPL22L1	0.179	3.99	2.04	0.177	0.349	0.752	RPL22L1
chr9	137191617	137204193	12577	-	ENSG00000176058.13	TPRN	TPRN	-0.251	3.79	2.04	0.177	0.35	0.751	TPRN
chr14	24213955	24232352	18398	-	ENSG00000255526.6	NEDD8-MDP1	NEDD8-MDP1	1.47	0.928	2.05	0.177	0.349	0.753	NEDD8-MDP1
chr16	81053587	81096296	42710	-	ENSG00000260643.2	NA	NA	0.984	0.404	2.05	0.177	0.349	0.753	ENSG00000260643.2
chr17	7389734	7404097	14364	-	ENSG00000262481.5	NA	NA	2.1	-0.495	2.05	0.177	0.349	0.753	ENSG00000262481.5
chr22	37681673	37693476	11804	+	ENSG00000273899.5	NOL12	NOL12	-0.123	4.59	2.04	0.177	0.349	0.752	NOL12
chrX	2691187	2741309	50123	+	ENSG00000002586.20	CD99	CD99	-0.117	5.89	2.03	0.178	0.35	0.75	CD99
chr12	57768471	57772119	3649	-	ENSG00000037897.17	METTL1	METTL1	-0.251	3.12	2.03	0.178	0.351	0.748	METTL1
chr17	43006740	43014456	7717	+	ENSG00000068079.8	IFI35	IFI35	-0.153	4.4	2.03	0.178	0.35	0.75	IFI35
chr19	15082211	15092970	10760	+	ENSG00000094661.3	OR1I1	OR1I1	0.314	1.78	2.03	0.178	0.351	0.749	OR1I1
chr20	45791954	45811427	19474	+	ENSG00000101457.13	DNTTIP1	DNTTIP1	0.195	5.46	2.03	0.178	0.35	0.749	DNTTIP1
chr13	38349849	38363619	13771	+	ENSG00000120686.12	UFM1	UFM1	-0.212	5.88	2.03	0.178	0.35	0.75	UFM1
chrX	129539849	129592561	52713	+	ENSG00000122126.18	OCRL	OCRL	-0.229	5.38	2.04	0.178	0.35	0.75	OCRL
chr7	44044640	44069456	24817	+	ENSG00000136279.21	DBNL	DBNL	-0.129	8.89	2.03	0.178	0.35	0.75	DBNL
chr2	218568580	218597080	28501	+	ENSG00000144580.14	CNOT9	CNOT9	0.174	5.83	2.04	0.178	0.35	0.75	CNOT9
chr8	109539711	109570072	30362	+	ENSG00000147654.16	EBAG9	EBAG9	0.239	4.21	2.03	0.178	0.35	0.75	EBAG9
chr2	74393836	74421662	27827	-	ENSG00000159239.13	NA	NA	0.328	2.45	2.03	0.178	0.35	0.75	ENSG00000159239.13
chr3	63863155	64003462	140308	+	ENSG00000163635.20	ATXN7	ATXN7	0.153	5.64	2.03	0.178	0.351	0.749	ATXN7
chr5	159263290	159286036	22747	+	ENSG00000164332.8	UBLCP1	UBLCP1	0.184	5.34	2.03	0.178	0.35	0.75	UBLCP1
chrX	135421944	135428075	6132	+	ENSG00000178947.9	SMIM10L2A	SMIM10L2A	-0.736	-0.898	2.03	0.178	0.35	0.75	SMIM10L2A
chr2	216498825	216579180	80356	+	ENSG00000197756.10	RPL37A	RPL37A	-0.163	8.41	2.03	0.178	0.35	0.75	RPL37A
chr21	34073224	34143034	69811	+	ENSG00000243927.6	MRPS6	MRPS6	-0.247	5.28	2.03	0.178	0.35	0.75	MRPS6
chr7	122318411	122886759	568349	-	ENSG00000081803.17	CADPS2	CADPS2	0.473	1.62	2.02	0.179	0.351	0.748	CADPS2
chr16	74447427	74607144	159718	-	ENSG00000090863.12	GLG1	GLG1	0.161	7.79	2.03	0.179	0.351	0.748	GLG1
chr18	21704957	21870953	165997	+	ENSG00000101752.13	MIB1	MIB1	0.328	5.58	2.02	0.179	0.352	0.746	MIB1
chr12	13083532	13103683	20152	-	ENSG00000111305.19	GSG1	GSG1	0.56	-0.873	2.02	0.179	0.352	0.746	GSG1
chr6	98868535	98948006	79472	-	ENSG00000112234.9	FBXL4	FBXL4	0.17	4.8	2.03	0.179	0.351	0.748	FBXL4
chr1	201539127	201826969	287843	+	ENSG00000134369.16	NAV1	NAV1	0.443	7.26	2.02	0.179	0.352	0.746	NAV1
chr6	84124241	84227643	103403	-	ENSG00000135315.12	CEP162	CEP162	0.272	3.2	2.02	0.179	0.352	0.746	CEP162
chr17	41812680	41823213	10534	+	ENSG00000141756.20	FKBP10	FKBP10	1.31	-0.685	2.02	0.179	0.352	0.747	FKBP10
chr14	31489956	31861224	371269	+	ENSG00000151413.17	NUBPL	NUBPL	0.22	3.32	2.02	0.179	0.352	0.748	NUBPL
chr6	146027646	146437601	409956	+	ENSG00000152822.15	GRM1	GRM1	-0.502	2.4	2.02	0.179	0.352	0.747	GRM1
chr3	33798571	33869707	71137	+	ENSG00000170248.15	PDCD6IP	PDCD6IP	0.164	7.38	2.02	0.179	0.352	0.747	PDCD6IP
chr1	58575433	58577252	1820	-	ENSG00000184292.7	TACSTD2	TACSTD2	0.49	5.97	2.02	0.179	0.352	0.747	TACSTD2
chr22	31122731	31134697	11967	+	ENSG00000185133.14	INPP5J	INPP5J	-0.894	-0.776	2.02	0.179	0.352	0.747	INPP5J
chr10	123008979	123058290	49312	+	ENSG00000196177.13	ACADSB	ACADSB	0.145	4.99	2.02	0.179	0.352	0.747	ACADSB
chr22	38290691	38318084	27394	-	ENSG00000213923.13	CSNK1E	CSNK1E	-0.128	6.39	2.02	0.179	0.352	0.747	CSNK1E
chr16	18317919	18336736	18818	-	ENSG00000214940.9	NPIPA8	NPIPA8	-1.46	1.05	2.02	0.179	0.352	0.747	NPIPA8
chr14	105398538	105450106	51569	+	ENSG00000226174.7	TEX22	TEX22	-0.487	-0.537	2.57	0.179	0.351	0.748	TEX22
chr10	130020025	130110830	90806	-	ENSG00000237489.5	C10orf143	C10orf143	-0.335	1.66	2.02	0.179	0.352	0.747	C10orf143
chr12	121308245	121399896	91652	-	ENSG00000089053.13	ANAPC5	ANAPC5	0.157	6.51	2.01	0.18	0.352	0.745	ANAPC5
chr13	26254104	26420982	166879	+	ENSG00000132964.13	CDK8	CDK8	0.205	4.1	2.01	0.18	0.353	0.744	CDK8
chr12	66116555	66130750	14196	-	ENSG00000139233.7	LLPH	LLPH	0.187	5.38	2.01	0.18	0.352	0.745	LLPH
chr18	26226445	26391685	165241	+	ENSG00000141384.13	TAF4B	TAF4B	0.279	2.25	2.02	0.18	0.352	0.746	TAF4B
chr7	134986508	135147963	161456	+	ENSG00000146856.14	AGBL3	AGBL3	-0.949	-0.711	2.01	0.18	0.352	0.746	AGBL3
chr13	48653711	48711226	57516	+	ENSG00000152207.8	CYSLTR2	CYSLTR2	1.47	1.07	2.01	0.18	0.352	0.745	CYSLTR2
chr6	26158122	26171349	13228	+	ENSG00000158373.9	H2BC5	H2BC5	0.401	1.47	2.02	0.18	0.352	0.746	H2BC5
chr10	102644479	102658318	13840	+	ENSG00000171206.15	TRIM8	TRIM8	0.216	6.46	2.01	0.18	0.353	0.744	TRIM8
chr19	867630	893218	25589	-	ENSG00000175221.16	MED16	MED16	-0.136	5.16	2.01	0.18	0.353	0.744	MED16
chr11	66002228	66004149	1922	+	ENSG00000175334.8	BANF1	BANF1	0.159	6.37	2.02	0.18	0.352	0.746	BANF1
chr14	105419820	105470729	50910	+	ENSG00000182979.18	MTA1	MTA1	0.269	5.82	2.01	0.18	0.352	0.745	MTA1
chrX	40626921	40647561	20641	-	ENSG00000185753.13	CXorf38	CXorf38	-0.132	5.66	2.01	0.18	0.353	0.744	CXorf38
chr22	18605815	18611919	6105	-	ENSG00000275793.1	RIMBP3	RIMBP3	0.52	2.22	2.01	0.18	0.353	0.744	RIMBP3
chr22	18906238	18947732	41495	+	ENSG00000283809.1	NA	NA	-0.296	3.16	2.01	0.18	0.353	0.745	ENSG00000283809.1
chr1	34974356	34985313	10958	-	ENSG00000284773.1	NA	NA	-0.322	1.45	2.02	0.18	0.352	0.746	ENSG00000284773.1
chr5	176905005	177022633	117629	-	ENSG00000087206.17	UIMC1	UIMC1	0.266	4.72	2	0.181	0.354	0.742	UIMC1
chr11	102347211	102378670	31460	+	ENSG00000110330.10	BIRC2	BIRC2	0.209	5.91	2.01	0.181	0.353	0.743	BIRC2
chr6	10762723	10838553	75831	-	ENSG00000111837.12	MAK	MAK	0.632	-0.462	2	0.181	0.354	0.743	MAK
chr1	147541501	147626216	84716	+	ENSG00000116128.12	BCL9	BCL9	0.314	4.36	2	0.181	0.354	0.743	BCL9
chr17	7311324	7315564	4241	-	ENSG00000132522.16	GPS2	GPS2	0.183	5.46	2	0.181	0.354	0.743	GPS2
chr7	151085831	151144436	58606	+	ENSG00000133612.19	AGAP3	AGAP3	-0.395	6.07	2	0.181	0.354	0.743	AGAP3
chr15	36889204	37101299	212096	-	ENSG00000134138.22	MEIS2	MEIS2	1.09	-1.11	2	0.181	0.354	0.743	MEIS2
chr12	108907741	109021068	113328	-	ENSG00000166111.10	SVOP	SVOP	0.369	1.38	2	0.181	0.354	0.743	SVOP
chr11	66466327	66477337	11011	+	ENSG00000174516.15	PELI3	PELI3	-0.379	1.74	2	0.181	0.354	0.743	PELI3
chr14	105049395	105065445	16051	-	ENSG00000183484.12	GPR132	GPR132	-0.226	5.22	2	0.181	0.354	0.743	GPR132
chr6	27824092	27824480	389	+	ENSG00000197238.5	H4C11	H4C11	2	-0.548	2.01	0.181	0.354	0.743	H4C11
chr3	50287732	50292918	5187	-	ENSG00000214706.12	IFRD2	IFRD2	-0.217	4.29	2.01	0.181	0.353	0.743	IFRD2
chr2	110445883	110473075	27193	-	ENSG00000256671.7	LIMS4	LIMS4	0.586	1.33	2	0.181	0.354	0.743	LIMS4
chr19	57769655	57819939	50285	+	ENSG00000083828.16	ZNF586	ZNF586	0.13	4.18	1.99	0.182	0.355	0.74	ZNF586
chr19	43506719	43527230	20512	-	ENSG00000105755.8	ETHE1	ETHE1	-0.185	4.91	1.99	0.182	0.355	0.74	ETHE1
chr6	143843338	143863812	20475	+	ENSG00000135521.9	LTV1	LTV1	0.184	5.09	2	0.182	0.355	0.741	LTV1
chr16	57512181	57536571	24391	-	ENSG00000135736.6	CCDC102A	CCDC102A	-0.337	2.71	1.99	0.182	0.355	0.74	CCDC102A
chr1	165827614	165911618	84005	+	ENSG00000143179.16	UCK2	UCK2	0.265	5.45	1.99	0.182	0.355	0.74	UCK2
chr7	76048051	76067508	19458	+	ENSG00000146701.12	MDH2	MDH2	0.153	6.91	1.99	0.182	0.355	0.741	MDH2
chr1	61681046	61725423	44378	-	ENSG00000162604.12	TM2D1	TM2D1	-0.213	4.46	1.99	0.182	0.356	0.739	TM2D1
chr15	78131498	78171945	40448	+	ENSG00000166411.14	IDH3A	IDH3A	0.209	6.11	1.99	0.182	0.355	0.741	IDH3A
chr19	10305427	10316009	10583	-	ENSG00000167807.15	NA	NA	-0.69	0.373	1.99	0.182	0.356	0.739	ENSG00000167807.15
chr3	161083883	161105411	21529	-	ENSG00000169255.15	B3GALNT1	B3GALNT1	0.246	4.43	2	0.182	0.355	0.741	B3GALNT1
chr19	825097	832018	6922	+	ENSG00000172232.10	AZU1	AZU1	-0.282	2.18	1.99	0.182	0.355	0.74	AZU1
chr6	31639028	31652705	13678	-	ENSG00000204463.14	BAG6	BAG6	0.167	8.02	1.99	0.182	0.356	0.739	BAG6
chr16	70299194	70372582	73389	+	ENSG00000260537.2	NA	NA	-1.7	2.71	1.99	0.182	0.355	0.74	ENSG00000260537.2
chr19	58278955	58302791	23837	+	ENSG00000278129.2	ZNF8	ZNF8	-0.159	4.86	1.99	0.182	0.356	0.739	ZNF8
chr2	219075329	219170827	95499	-	ENSG00000280537.2	NA	NA	1.27	-1.15	1.99	0.182	0.355	0.74	ENSG00000280537.2
chr6	150368892	150405969	37078	+	ENSG00000009765.15	IYD	IYD	-0.48	0.297	1.98	0.183	0.357	0.737	IYD
chr16	1771890	1773150	1261	-	ENSG00000074071.15	MRPS34	MRPS34	-0.185	5.5	1.98	0.183	0.357	0.737	MRPS34
chr20	21125983	21246622	120640	+	ENSG00000088970.16	KIZ	KIZ	0.186	3.53	1.99	0.183	0.356	0.738	KIZ
chr4	48135783	48269838	134056	-	ENSG00000135605.13	TEC	TEC	-0.433	2.67	1.98	0.183	0.357	0.737	TEC
chr1	84925583	84997113	71531	-	ENSG00000153898.13	MCOLN2	MCOLN2	0.232	4.6	1.98	0.183	0.357	0.737	MCOLN2
chr3	49790732	49799873	9142	-	ENSG00000187492.9	CDHR4	CDHR4	0.395	1.91	1.98	0.183	0.357	0.737	CDHR4
chr19	6467207	6482557	15351	-	ENSG00000205744.10	DENND1C	DENND1C	0.23	5.85	1.98	0.183	0.356	0.738	DENND1C
chr13	102799110	102875994	76885	+	ENSG00000270181.3	BIVM-ERCC5	BIVM-ERCC5	1.09	3.47	1.98	0.183	0.356	0.738	BIVM-ERCC5
chr5	128083766	128189677	105912	+	ENSG00000064651.14	SLC12A2	SLC12A2	0.295	4.42	1.97	0.184	0.358	0.735	SLC12A2
chr8	42391624	42405937	14314	+	ENSG00000078668.14	VDAC3	VDAC3	0.127	6.08	1.98	0.184	0.357	0.736	VDAC3
chr5	114055926	114496500	440575	+	ENSG00000080709.17	KCNN2	KCNN2	0.546	0.326	1.98	0.184	0.357	0.736	KCNN2
chr22	20495913	20587632	91720	+	ENSG00000099917.17	MED15	MED15	0.152	6.34	1.97	0.184	0.357	0.736	MED15
chr14	103715730	103733668	17939	+	ENSG00000100711.14	ZFYVE21	ZFYVE21	-0.183	4.35	1.97	0.184	0.357	0.735	ZFYVE21
chrX	21940709	21994837	54129	+	ENSG00000102172.16	SMS	SMS	-0.325	7.09	1.97	0.184	0.357	0.735	SMS
chr10	80407829	80437115	29287	+	ENSG00000122378.14	PRXL2A	PRXL2A	0.163	6.69	1.97	0.184	0.357	0.735	PRXL2A
chr16	3382081	3401065	18985	-	ENSG00000140987.21	ZSCAN32	ZSCAN32	-0.166	4.31	1.97	0.184	0.357	0.735	ZSCAN32
chr2	127861630	127885967	24338	-	ENSG00000144233.12	AMMECR1L	AMMECR1L	-0.149	4.87	1.97	0.184	0.358	0.734	AMMECR1L
chrX	37571569	37684463	112895	+	ENSG00000147036.12	LANCL3	LANCL3	-0.459	0.251	1.98	0.184	0.357	0.736	LANCL3
chr1	198156994	198322420	165427	+	ENSG00000151414.15	NEK7	NEK7	0.324	5.81	1.97	0.184	0.357	0.736	NEK7
chr11	102396332	102470384	74053	-	ENSG00000152558.15	TMEM123	TMEM123	-0.322	7.83	1.98	0.184	0.357	0.736	TMEM123
chr5	69189574	69210357	20784	+	ENSG00000153044.10	CENPH	CENPH	0.704	2	1.97	0.184	0.358	0.734	CENPH
chr10	99610519	99622793	12275	-	ENSG00000155287.12	SLC25A28	SLC25A28	-0.223	4.07	1.97	0.184	0.358	0.735	SLC25A28
chr8	94487689	94553529	65841	-	ENSG00000164944.12	VIRMA	VIRMA	0.196	6.26	1.97	0.184	0.357	0.735	VIRMA
chr11	60327255	60396596	69342	+	ENSG00000166926.9	MS4A6E	MS4A6E	-0.672	-0.149	1.98	0.184	0.357	0.736	MS4A6E
chr15	76059958	76229121	169164	+	ENSG00000169758.13	TMEM266	TMEM266	-1.14	-0.647	1.97	0.184	0.358	0.735	TMEM266
chr19	11848726	11883750	35025	+	ENSG00000171291.9	ZNF439	ZNF439	0.316	0.889	1.98	0.184	0.357	0.736	ZNF439
chr11	167784	207399	39616	-	ENSG00000177951.18	BET1L	BET1L	-0.166	6.2	1.97	0.184	0.357	0.735	BET1L
chr3	38007496	38029642	22147	-	ENSG00000187091.14	PLCD1	PLCD1	-0.257	2.26	1.97	0.184	0.358	0.735	PLCD1
chr2	38875976	38929072	53097	+	ENSG00000188010.16	MORN2	MORN2	-0.501	0.966	1.98	0.184	0.357	0.736	MORN2
chr19	57819721	57846238	26518	+	ENSG00000269343.9	ZNF587B	ZNF587B	-0.234	4.27	1.98	0.184	0.357	0.736	ZNF587B
chr12	120469850	120498493	28644	+	ENSG00000088986.11	DYNLL1	DYNLL1	-0.142	7.21	1.96	0.185	0.359	0.732	DYNLL1
chr10	101031234	101041241	10008	+	ENSG00000107819.15	SFXN3	SFXN3	-0.195	5.39	1.96	0.185	0.358	0.733	SFXN3
chr4	185204237	185370185	165949	+	ENSG00000109762.17	SNX25	SNX25	0.219	3.84	1.96	0.185	0.359	0.732	SNX25
