seqnames	start	end	width	strand	gene_id	SYMBOL	gene_name	logFC	logCPM	F	PValue	FDR	mlog10PValue	simple_gene_name
chr8	127735434	127742951	7518	+	ENSG00000136997.22	MYC	MYC	0.482	6.02	2.13	0.169	0.408	0.773	MYC
chr19	48485271	48513935	28665	-	ENSG00000142235.13	LMTK3	LMTK3	0.344	3.43	2.12	0.169	0.408	0.771	LMTK3
chr2	38561969	38603586	41618	-	ENSG00000143889.16	HNRNPLL	HNRNPLL	0.211	5.94	2.12	0.169	0.408	0.771	HNRNPLL
chr4	184627696	184650062	22367	-	ENSG00000164305.20	CASP3	CASP3	0.153	5.2	2.13	0.169	0.408	0.773	CASP3
chr19	58183029	58213562	30534	+	ENSG00000171606.18	ZNF274	ZNF274	-0.272	3.94	2.13	0.169	0.407	0.773	ZNF274
chr9	111525159	111577844	52686	+	ENSG00000173258.13	ZNF483	ZNF483	-0.342	2.32	2.13	0.169	0.408	0.772	ZNF483
chr19	56567468	56588911	21444	+	ENSG00000197016.12	ZNF470	ZNF470	-0.212	3.13	2.13	0.169	0.408	0.773	ZNF470
chr19	57614233	57624724	10492	+	ENSG00000213762.12	ZNF134	ZNF134	-0.187	4.62	2.13	0.169	0.408	0.772	ZNF134
chr16	1782932	1789186	6255	+	ENSG00000095906.17	NUBP2	NUBP2	0.183	4.73	2.11	0.17	0.41	0.768	NUBP2
chr20	33407957	33443763	35807	-	ENSG00000101400.6	SNTA1	SNTA1	0.484	0.894	2.11	0.17	0.41	0.769	SNTA1
chr6	36442767	36491143	48377	+	ENSG00000112078.14	KCTD20	KCTD20	0.143	7.17	2.11	0.17	0.409	0.769	KCTD20
chr3	50350845	50358460	7616	+	ENSG00000114395.11	CYB561D2	CYB561D2	-0.308	4.05	2.11	0.17	0.41	0.769	CYB561D2
chr2	219209772	219218994	9223	-	ENSG00000115657.14	ABCB6	ABCB6	0.636	1.31	2.11	0.17	0.41	0.769	ABCB6
chr7	101310914	101321823	10910	-	ENSG00000128581.17	IFT22	IFT22	-0.352	3.01	2.11	0.17	0.41	0.769	IFT22
chr3	10164919	10243745	78827	+	ENSG00000134070.5	IRAK2	IRAK2	0.315	5.19	2.11	0.17	0.41	0.769	IRAK2
chr12	55716038	55720087	4050	+	ENSG00000135441.8	BLOC1S1	BLOC1S1	-0.209	5.39	2.11	0.17	0.41	0.769	BLOC1S1
chr3	39383370	39397351	13982	+	ENSG00000144659.13	SLC25A38	SLC25A38	-0.147	4.94	2.11	0.17	0.409	0.77	SLC25A38
chr1	160276807	160286348	9542	-	ENSG00000162735.19	PEX19	PEX19	-0.185	6.11	2.11	0.17	0.41	0.769	PEX19
chr16	81035842	81047350	11509	+	ENSG00000166454.10	ATMIN	ATMIN	0.154	5.98	2.12	0.17	0.409	0.771	ATMIN
chr8	95115642	95156698	41057	+	ENSG00000175895.5	PLEKHF2	PLEKHF2	-0.217	5.74	2.12	0.17	0.409	0.771	PLEKHF2
chrX	153972754	153983194	10441	+	ENSG00000177854.8	TMEM187	TMEM187	-0.257	2.73	2.12	0.17	0.409	0.77	TMEM187
chr12	6988259	7071032	82774	+	ENSG00000182326.17	C1S	C1S	0.871	-1.01	2.11	0.17	0.41	0.769	C1S
chr22	46244011	46250311	6301	-	ENSG00000205643.11	CDPF1	CDPF1	-0.262	2.63	2.11	0.17	0.41	0.768	CDPF1
chr1	160997957	161038962	41006	-	ENSG00000270149.5	NA	NA	-0.256	4	2.11	0.17	0.41	0.769	ENSG00000270149.5
chrX	154886355	154888061	1707	+	ENSG00000288722.1	F8A1	F8A1	0.146	4.86	2.12	0.17	0.409	0.77	F8A1
chr11	73646178	73662819	16642	+	ENSG00000021300.14	PLEKHB1	PLEKHB1	-0.388	0.709	2.1	0.171	0.411	0.766	PLEKHB1
chr3	101648889	101677135	28247	-	ENSG00000066422.7	ZBTB11	ZBTB11	0.163	5.51	2.11	0.171	0.41	0.768	ZBTB11
chr19	38335775	38370943	35169	+	ENSG00000099338.23	CATSPERG	CATSPERG	-0.842	1.16	2.11	0.171	0.41	0.768	CATSPERG
chr17	30194319	30236002	41684	-	ENSG00000108576.10	SLC6A4	SLC6A4	0.322	2.01	2.1	0.171	0.41	0.767	SLC6A4
chr12	101696947	101744140	47194	+	ENSG00000111666.11	CHPT1	CHPT1	0.219	4.75	2.1	0.171	0.411	0.767	CHPT1
chr1	162561722	162601240	39519	+	ENSG00000117143.14	UAP1	UAP1	0.161	3.84	2.1	0.171	0.411	0.766	UAP1
chr9	36190856	36304781	113926	+	ENSG00000122705.18	CLTA	CLTA	-0.127	7.04	2.1	0.171	0.41	0.767	CLTA
chr12	55684568	55716404	31837	-	ENSG00000135424.19	ITGA7	ITGA7	0.367	4.32	2.1	0.171	0.411	0.766	ITGA7
chr11	95165513	95232541	67029	-	ENSG00000149212.12	SESN3	SESN3	0.595	7.8	2.11	0.171	0.41	0.768	SESN3
chr8	17027238	17122642	95405	+	ENSG00000155970.12	MICU3	MICU3	-0.532	1.54	2.1	0.171	0.411	0.766	MICU3
chr19	32345594	32387667	42074	+	ENSG00000168813.17	ZNF507	ZNF507	0.296	2.1	2.1	0.171	0.411	0.767	ZNF507
chr11	65945480	65959966	14487	+	ENSG00000175513.10	TSGA10IP	TSGA10IP	0.512	0.728	2.11	0.171	0.41	0.768	TSGA10IP
chr4	705748	770089	64342	+	ENSG00000185619.19	PCGF3	PCGF3	-0.165	5.62	2.11	0.171	0.41	0.767	PCGF3
chr1	3772749	3775982	3234	+	ENSG00000235169.11	SMIM1	SMIM1	-0.608	-0.391	2.11	0.171	0.41	0.768	SMIM1
chr11	14493783	14520344	26562	-	ENSG00000256206.2	NA	NA	-1.83	0.128	2.1	0.171	0.411	0.766	ENSG00000256206.2
chr6	116399395	116463696	64302	+	ENSG00000285446.1	NA	NA	0.59	2.61	2.11	0.171	0.41	0.768	ENSG00000285446.1
chr4	2793071	2841098	48028	+	ENSG00000087266.17	SH3BP2	SH3BP2	-0.171	7.83	2.09	0.172	0.412	0.764	SH3BP2
chr3	189956728	190122437	165710	-	ENSG00000090530.10	P3H2	P3H2	0.29	5.36	2.09	0.172	0.411	0.765	P3H2
chr20	3046052	3048250	2199	+	ENSG00000125901.6	MRPS26	MRPS26	-0.21	3.83	2.09	0.172	0.412	0.764	MRPS26
chr13	26132115	26222314	90200	-	ENSG00000127870.17	RNF6	RNF6	0.135	6.05	2.1	0.172	0.411	0.765	RNF6
chr3	15009611	15065339	55729	-	ENSG00000131368.9	MRPS25	MRPS25	-0.19	5.71	2.1	0.172	0.411	0.766	MRPS25
chr4	73073376	73258798	185423	-	ENSG00000132466.20	ANKRD17	ANKRD17	0.186	7.48	2.09	0.172	0.411	0.765	ANKRD17
chr1	155277463	155289848	12386	+	ENSG00000143630.10	HCN3	HCN3	0.318	3.06	2.1	0.172	0.411	0.765	HCN3
chr11	62615296	62622154	6859	-	ENSG00000149541.10	B3GAT3	B3GAT3	-0.209	4.92	2.09	0.172	0.412	0.763	B3GAT3
chr21	42843094	42879568	36475	-	ENSG00000160193.12	WDR4	WDR4	0.22	3.54	2.09	0.172	0.412	0.763	WDR4
chr9	133459965	133470848	10884	+	ENSG00000160325.15	CACFD1	CACFD1	-0.638	3.71	2.1	0.172	0.411	0.765	CACFD1
chr17	3207539	3218896	11358	+	ENSG00000172146.4	OR1A1	OR1A1	0.34	3.2	2.09	0.172	0.412	0.764	OR1A1
chr11	124766498	124800706	34209	-	ENSG00000120458.13	MSANTD2	MSANTD2	-0.236	3.45	2.09	0.173	0.413	0.763	MSANTD2
chr3	132417502	132539032	121531	+	ENSG00000138246.17	DNAJC13	DNAJC13	-0.164	7.34	2.09	0.173	0.413	0.763	DNAJC13
chr15	69160584	69272217	111634	+	ENSG00000138604.10	GLCE	GLCE	0.3	5.25	2.08	0.173	0.414	0.761	GLCE
chr5	102753981	103029730	275750	+	ENSG00000145730.21	PAM	PAM	-0.466	3.19	2.09	0.173	0.413	0.763	PAM
chr7	99876958	99919531	42574	-	ENSG00000146833.16	TRIM4	TRIM4	-0.274	3.7	2.08	0.173	0.414	0.761	TRIM4
chrX	102712445	102717733	5289	+	ENSG00000158301.20	GPRASP2	GPRASP2	-0.432	2.39	2.08	0.173	0.414	0.761	GPRASP2
chr1	204396492	204411887	15396	-	ENSG00000158615.10	PPP1R15B	PPP1R15B	0.156	6.99	2.08	0.173	0.413	0.762	PPP1R15B
chr14	81175452	81221377	45926	-	ENSG00000165417.12	GTF2A1	GTF2A1	0.206	5.74	2.08	0.173	0.413	0.762	GTF2A1
chr16	29995715	30005793	10079	+	ENSG00000169592.15	INO80E	INO80E	0.223	5.22	2.08	0.173	0.414	0.761	INO80E
chr22	21417371	21451463	34093	+	ENSG00000169635.10	HIC2	HIC2	-0.2	3.98	2.09	0.173	0.413	0.763	HIC2
chr10	43138445	43185302	46858	+	ENSG00000169826.8	CSGALNACT2	CSGALNACT2	-0.203	5.32	2.08	0.173	0.413	0.762	CSGALNACT2
chr3	122577628	122639047	61420	+	ENSG00000173200.13	PARP15	PARP15	0.342	4.25	2.08	0.173	0.414	0.761	PARP15
chr13	100089015	100530437	441423	+	ENSG00000175198.17	PCCA	PCCA	-0.189	4.69	2.08	0.173	0.414	0.761	PCCA
chr2	19896631	19901983	5353	-	ENSG00000183891.6	TTC32	TTC32	-0.377	1.81	2.08	0.173	0.414	0.761	TTC32
chr19	10832067	10836318	4252	-	ENSG00000099203.7	TMED1	TMED1	-0.227	4.3	2.07	0.174	0.415	0.759	TMED1
chr11	35251205	35420063	168859	-	ENSG00000110436.13	SLC1A2	SLC1A2	0.816	-0.877	2.08	0.174	0.414	0.76	SLC1A2
chr20	2461634	2470853	9220	-	ENSG00000125835.20	SNRPB	SNRPB	0.193	6.35	2.08	0.174	0.414	0.76	SNRPB
chr9	92844182	92878038	33857	-	ENSG00000127081.14	ZNF484	ZNF484	0.242	3.45	2.07	0.174	0.414	0.76	ZNF484
chr11	57406954	57427580	20627	-	ENSG00000134802.18	SLC43A3	SLC43A3	-0.441	6.1	2.07	0.174	0.415	0.759	SLC43A3
chr1	173931084	174022357	91274	-	ENSG00000135870.12	RC3H1	RC3H1	0.243	6.03	2.08	0.174	0.414	0.761	RC3H1
chr2	102714630	102736888	22259	-	ENSG00000135953.11	MFSD9	MFSD9	-0.262	3.96	2.07	0.174	0.414	0.759	MFSD9
chr9	97983341	98015943	32603	+	ENSG00000136938.9	ANP32B	ANP32B	0.185	7.07	2.08	0.174	0.414	0.76	ANP32B
chr4	128061286	128222931	161646	+	ENSG00000138709.20	LARP1B	LARP1B	0.199	3.8	2.07	0.174	0.414	0.76	LARP1B
chr1	158178030	158186427	8398	+	ENSG00000158473.8	CD1D	CD1D	0.499	6.18	2.08	0.174	0.414	0.76	CD1D
chr5	60945177	61154531	209355	+	ENSG00000164182.12	NDUFAF2	NDUFAF2	0.289	3.15	2.07	0.174	0.415	0.759	NDUFAF2
chr11	66466327	66477337	11011	+	ENSG00000174516.15	PELI3	PELI3	-0.381	1.74	2.07	0.174	0.415	0.759	PELI3
chr17	38003976	38014908	10933	+	ENSG00000274419.7	TBC1D3D	TBC1D3D	-2.55	0.337	2.07	0.174	0.415	0.759	TBC1D3D
chr2	32063556	32157637	94082	+	ENSG00000021574.14	SPAST	SPAST	0.24	5.52	2.06	0.175	0.416	0.758	SPAST
chr14	69191498	69244020	52523	+	ENSG00000081177.19	EXD2	EXD2	-0.138	4.82	2.06	0.175	0.416	0.756	EXD2
chrX	7147237	7804358	657122	+	ENSG00000101846.9	STS	STS	0.225	4.06	2.06	0.175	0.416	0.757	STS
chr16	2047967	2089491	41525	+	ENSG00000103197.18	TSC2	TSC2	0.353	6.46	2.06	0.175	0.416	0.757	TSC2
chr7	43875894	43926411	50518	-	ENSG00000106608.17	URGCP	URGCP	-0.204	4.93	2.06	0.175	0.416	0.756	URGCP
chr11	60890547	60906585	16039	-	ENSG00000110107.9	PRPF19	PRPF19	0.154	6.95	2.06	0.175	0.416	0.756	PRPF19
chr5	134194035	134226073	32039	-	ENSG00000113575.12	PPP2CA	PPP2CA	0.152	6.94	2.06	0.175	0.416	0.757	PPP2CA
chr2	60450520	60554467	103948	-	ENSG00000119866.22	BCL11A	BCL11A	0.727	2.59	2.06	0.175	0.416	0.757	BCL11A
chr17	49710332	49789180	78849	-	ENSG00000121104.8	FAM117A	FAM117A	0.186	4.1	2.06	0.175	0.416	0.757	FAM117A
chr14	45203190	45253540	50351	-	ENSG00000129534.14	MIS18BP1	MIS18BP1	0.278	6	2.07	0.175	0.416	0.758	MIS18BP1
chr3	16802651	17090604	287954	+	ENSG00000154822.18	PLCL2	PLCL2	0.161	5.18	2.06	0.175	0.416	0.757	PLCL2
chr3	51662693	51704323	41631	+	ENSG00000164081.13	TEX264	TEX264	-0.173	5.58	2.06	0.175	0.416	0.757	TEX264
chr16	4693562	4695859	2298	+	ENSG00000168101.15	NUDT16L1	NUDT16L1	-0.212	4.17	2.06	0.175	0.416	0.756	NUDT16L1
chr9	128275379	128316123	40745	+	ENSG00000175854.15	SWI5	SWI5	-0.23	2.63	2.06	0.175	0.416	0.757	SWI5
chr3	94062980	94131832	68853	+	ENSG00000178694.10	NSUN3	NSUN3	-0.32	3.98	2.06	0.175	0.416	0.756	NSUN3
chr3	18345377	18445621	100245	-	ENSG00000182568.18	SATB1	SATB1	-0.174	5.38	2.06	0.175	0.416	0.756	SATB1
chr3	171843349	171938715	95367	+	ENSG00000186329.9	TMEM212	TMEM212	0.333	3.8	2.06	0.175	0.416	0.756	TMEM212
chr1	35032172	35115859	83688	+	ENSG00000197056.11	ZMYM1	ZMYM1	0.414	3.72	2.06	0.175	0.416	0.757	ZMYM1
chr6	31879759	31897698	17940	-	ENSG00000204371.12	EHMT2	EHMT2	0.182	6.01	2.06	0.175	0.416	0.756	EHMT2
chr16	81314944	81390809	75866	+	ENSG00000261609.8	GAN	GAN	0.278	4.2	2.06	0.175	0.416	0.757	GAN
chr19	1107637	1174268	66632	-	ENSG00000064932.16	SBNO2	SBNO2	0.259	6.05	2.06	0.176	0.416	0.756	SBNO2
chr20	1442162	1473842	31681	-	ENSG00000088833.18	NSFL1C	NSFL1C	0.154	5.84	2.05	0.176	0.416	0.754	NSFL1C
chr14	21280083	21351301	71219	+	ENSG00000092200.13	RPGRIP1	RPGRIP1	-0.369	2.84	2.05	0.176	0.417	0.754	RPGRIP1
chr22	37051739	37063390	11652	+	ENSG00000100379.18	KCTD17	KCTD17	0.252	3.94	2.05	0.176	0.417	0.753	KCTD17
chr16	287440	352723	65284	-	ENSG00000103126.15	AXIN1	AXIN1	0.192	4.84	2.05	0.176	0.416	0.755	AXIN1
chr19	11342776	11346518	3743	-	ENSG00000105518.14	TMEM205	TMEM205	-0.304	3.19	2.05	0.176	0.416	0.755	TMEM205
chr7	7156934	7248616	91683	+	ENSG00000106392.11	C1GALT1	C1GALT1	0.177	4.96	2.06	0.176	0.416	0.755	C1GALT1
chr6	118460772	118710075	249304	-	ENSG00000111860.14	CEP85L	CEP85L	0.258	4.27	2.05	0.176	0.416	0.755	CEP85L
chr6	148272304	148552044	279741	+	ENSG00000111961.19	SASH1	SASH1	0.16	5.47	2.05	0.176	0.417	0.754	SASH1
chr3	136336236	136752403	416168	-	ENSG00000118007.13	STAG1	STAG1	0.191	5.76	2.05	0.176	0.417	0.753	STAG1
chr2	20684014	20823130	139117	-	ENSG00000118961.15	LDAH	LDAH	-0.191	4.73	2.05	0.176	0.416	0.755	LDAH
chr15	51751597	51816363	64767	+	ENSG00000128872.10	TMOD2	TMOD2	-0.212	4.34	2.05	0.176	0.417	0.754	TMOD2
chr16	69311350	69326939	15590	+	ENSG00000132612.16	VPS4A	VPS4A	-0.15	5.42	2.06	0.176	0.416	0.755	VPS4A
chr4	98261384	98443858	182475	+	ENSG00000138698.15	RAP1GDS1	RAP1GDS1	0.228	5.82	2.05	0.176	0.416	0.755	RAP1GDS1
chr8	37858618	37899497	40880	-	ENSG00000156675.16	RAB11FIP1	RAB11FIP1	0.134	6.45	2.05	0.176	0.416	0.755	RAB11FIP1
chr14	23953734	23969279	15546	+	ENSG00000157326.19	DHRS4	DHRS4	-0.224	4.31	2.05	0.176	0.417	0.754	DHRS4
chr1	54756898	54764523	7626	-	ENSG00000162396.6	PARS2	PARS2	-0.258	2.6	2.05	0.176	0.417	0.754	PARS2
chr2	199955317	200008540	53224	+	ENSG00000162972.11	MAIP1	MAIP1	-0.258	2.94	2.06	0.176	0.416	0.755	MAIP1
chr4	114598770	114678225	79456	+	ENSG00000174607.11	UGT8	UGT8	0.664	1.13	2.06	0.176	0.416	0.755	UGT8
chr1	114392790	114511203	118414	-	ENSG00000197323.12	TRIM33	TRIM33	0.168	6.38	2.05	0.176	0.416	0.754	TRIM33
chr6	32194843	32224067	29225	-	ENSG00000204301.6	NOTCH4	NOTCH4	-0.557	-0.375	2.05	0.176	0.417	0.753	NOTCH4
chr8	26291508	26372680	81173	+	ENSG00000221914.11	PPP2R2A	PPP2R2A	0.205	5.32	2.05	0.176	0.417	0.754	PPP2R2A
chr13	32432417	32538885	106469	-	ENSG00000244754.9	N4BP2L2	N4BP2L2	-0.21	6.65	2.05	0.176	0.416	0.755	N4BP2L2
chr19	55654146	55674716	20571	+	ENSG00000063244.14	U2AF2	U2AF2	0.161	7.5	2.05	0.177	0.417	0.753	U2AF2
chr19	38374563	38383850	9288	+	ENSG00000099341.13	PSMD8	PSMD8	-0.18	6.48	2.04	0.177	0.418	0.752	PSMD8
chr2	218633329	218659655	26327	-	ENSG00000115568.16	ZNF142	ZNF142	0.229	5.6	2.05	0.177	0.417	0.753	ZNF142
chr1	33145399	33182059	36661	-	ENSG00000116525.14	TRIM62	TRIM62	0.256	3.49	2.04	0.177	0.417	0.752	TRIM62
chr1	62784132	62865516	81385	+	ENSG00000125703.15	ATG4C	ATG4C	-0.25	5.66	2.04	0.177	0.418	0.752	ATG4C
chr7	123536997	123557904	20908	-	ENSG00000128609.16	NDUFA5	NDUFA5	0.153	5.25	2.04	0.177	0.418	0.752	NDUFA5
chr5	78000522	78294762	294241	-	ENSG00000132842.15	AP3B1	AP3B1	0.134	6.86	2.04	0.177	0.417	0.753	AP3B1
chr10	80078646	80092557	13912	+	ENSG00000133678.14	TMEM254	TMEM254	-0.233	3.97	2.05	0.177	0.417	0.753	TMEM254
chr11	60378530	60417756	39227	+	ENSG00000166928.11	MS4A14	MS4A14	-0.18	5.43	2.04	0.177	0.418	0.751	MS4A14
chr13	114281601	114305817	24217	+	ENSG00000169062.15	UPF3A	UPF3A	-0.143	5.52	2.04	0.177	0.418	0.751	UPF3A
chr9	86944362	86947506	3145	-	ENSG00000180447.7	GAS1	GAS1	0.341	1.81	2.04	0.177	0.418	0.751	GAS1
chr1	50437028	50960267	523240	-	ENSG00000185104.21	FAF1	FAF1	0.121	5.35	2.04	0.177	0.418	0.751	FAF1
chr6	33162681	33192499	29819	-	ENSG00000204248.12	COL11A2	COL11A2	0.506	-0.00487	2.04	0.177	0.418	0.752	COL11A2
chr3	25597978	25664909	66932	-	ENSG00000077097.17	TOP2B	TOP2B	0.263	7.74	2.03	0.178	0.418	0.75	TOP2B
chr12	121132819	121188032	55214	+	ENSG00000089041.17	P2RX7	P2RX7	-0.153	7.76	2.04	0.178	0.418	0.751	P2RX7
chr16	48244300	48363122	118823	+	ENSG00000102910.14	LONP2	LONP2	-0.128	6.88	2.04	0.178	0.418	0.751	LONP2
chr10	96043394	96060870	17477	+	ENSG00000107443.16	CCNJ	CCNJ	-0.182	4.49	2.03	0.178	0.418	0.75	CCNJ
chr12	122019422	122062044	42623	+	ENSG00000110987.9	BCL7A	BCL7A	0.21	2.83	2.03	0.178	0.419	0.748	BCL7A
chr2	97655939	97664044	8106	-	ENSG00000115073.8	ACTR1B	ACTR1B	0.199	5.41	2.04	0.178	0.418	0.751	ACTR1B
chr1	35808016	35857890	49875	+	ENSG00000134698.11	AGO4	AGO4	0.266	6.63	2.03	0.178	0.419	0.749	AGO4
chr17	4739833	4746119	6287	+	ENSG00000141497.14	ZMYND15	ZMYND15	-0.194	3.23	2.03	0.178	0.418	0.75	ZMYND15
chr17	69244311	69327244	82934	-	ENSG00000154265.16	ABCA5	ABCA5	-0.354	4.55	2.03	0.178	0.418	0.75	ABCA5
chr21	14485228	14658821	173594	-	ENSG00000155307.19	SAMSN1	SAMSN1	-0.217	6.88	2.03	0.178	0.418	0.75	SAMSN1
chr19	44259880	44275317	15438	+	ENSG00000159915.13	ZNF233	ZNF233	-0.607	0.732	2.04	0.178	0.418	0.751	ZNF233
chr14	34432788	34462240	29453	-	ENSG00000165389.7	SPTSSA	SPTSSA	0.187	4.6	2.03	0.178	0.419	0.749	SPTSSA
chr17	75038863	75046985	8123	-	ENSG00000167863.12	ATP5PD	ATP5PD	-0.211	6.24	2.03	0.178	0.418	0.75	ATP5PD
chr6	111259327	111445354	186028	+	ENSG00000173214.7	MFSD4B	MFSD4B	-0.234	5.16	2.03	0.178	0.418	0.75	MFSD4B
chr8	144051266	144063965	12700	-	ENSG00000178814.17	OPLAH	OPLAH	0.213	4.87	2.03	0.178	0.419	0.749	OPLAH
chr5	129904465	130186634	282170	+	ENSG00000198108.4	CHSY3	CHSY3	-0.378	1.69	2.03	0.178	0.419	0.749	CHSY3
chr7	37920640	37951936	31297	+	ENSG00000086289.13	EPDR1	EPDR1	-0.867	-0.502	2.02	0.179	0.42	0.748	EPDR1
chr12	21635342	21757857	122516	-	ENSG00000111716.14	LDHB	LDHB	-0.202	8.78	2.02	0.179	0.42	0.747	LDHB
chr3	20160593	20186206	25614	-	ENSG00000129810.15	SGO1	SGO1	0.586	2.68	2.02	0.179	0.42	0.748	SGO1
chr1	3454665	3481113	26449	+	ENSG00000130762.15	ARHGEF16	ARHGEF16	0.541	0.978	2.02	0.179	0.421	0.746	ARHGEF16
chr18	34493291	34891844	398554	+	ENSG00000134769.23	DTNA	DTNA	0.262	5.66	2.02	0.179	0.421	0.747	DTNA
chr2	70281362	70293740	12379	-	ENSG00000143977.14	SNRPG	SNRPG	-0.205	5.06	2.02	0.179	0.42	0.748	SNRPG
chr10	61901684	62096944	195261	+	ENSG00000150347.17	ARID5B	ARID5B	-0.207	4.57	2.02	0.179	0.42	0.747	ARID5B
chr19	58367618	58381030	13413	-	ENSG00000152475.7	ZNF837	ZNF837	-0.802	-0.111	2.02	0.179	0.42	0.748	ZNF837
chr3	44494847	44510636	15790	-	ENSG00000178917.17	ZNF852	ZNF852	-0.266	2.87	2.02	0.179	0.42	0.748	ZNF852
chr19	34172504	34229288	56785	+	ENSG00000257103.9	LSM14A	LSM14A	-0.156	7.01	2.02	0.179	0.42	0.747	LSM14A
chr12	12891559	12917937	26379	+	ENSG00000013588.9	GPRC5A	GPRC5A	1.66	1.8	2.01	0.18	0.421	0.745	GPRC5A
chr6	83859656	83967423	107768	+	ENSG00000065615.14	CYB5R4	CYB5R4	0.18	5.73	2.01	0.18	0.421	0.745	CYB5R4
chr4	37891084	38139175	248092	+	ENSG00000065882.18	TBC1D1	TBC1D1	0.148	7.44	2.01	0.18	0.421	0.745	TBC1D1
chr4	99816827	99870190	53364	+	ENSG00000070190.13	DAPP1	DAPP1	0.133	5.28	2.01	0.18	0.422	0.744	DAPP1
chr3	149030127	149086554	56428	-	ENSG00000071794.16	HLTF	HLTF	0.206	5.45	2.01	0.18	0.421	0.745	HLTF
chr19	7636772	7647873	11102	+	ENSG00000076944.18	STXBP2	STXBP2	0.228	6.31	2.01	0.18	0.421	0.745	STXBP2
chr19	14517085	14565980	48896	+	ENSG00000099797.15	TECR	TECR	-0.117	6.38	2.01	0.18	0.421	0.745	TECR
chr22	38056311	38075701	19391	+	ENSG00000100151.16	PICK1	PICK1	-0.254	4.95	2.01	0.18	0.422	0.744	PICK1
chr19	41860255	41872925	12671	+	ENSG00000105372.8	RPS19	RPS19	0.202	8.79	2.01	0.18	0.421	0.745	RPS19
chr10	27110111	27155266	45156	-	ENSG00000136758.20	YME1L1	YME1L1	0.14	7.23	2.01	0.18	0.421	0.745	YME1L1
chr14	23047062	23057538	10477	-	ENSG00000139880.21	CDH24	CDH24	0.494	0.152	2.01	0.18	0.422	0.744	CDH24
chr6	13357830	13487662	129833	-	ENSG00000145990.11	GFOD1	GFOD1	0.436	2.12	2.01	0.18	0.422	0.744	GFOD1
chr3	13479724	13506424	26701	+	ENSG00000163517.15	HDAC11	HDAC11	-0.572	1.63	2.01	0.18	0.421	0.745	HDAC11
chr9	93096217	93113283	17067	+	ENSG00000165233.18	CARD19	CARD19	-0.211	4.83	2.01	0.18	0.422	0.744	CARD19
chr19	45883608	45886141	2534	-	ENSG00000170604.5	IRF2BP1	IRF2BP1	-0.196	3.89	2.01	0.18	0.422	0.744	IRF2BP1
chr22	50185913	50199598	13686	+	ENSG00000170638.10	TRABD	TRABD	0.213	6.14	2.02	0.18	0.421	0.746	TRABD
chr11	5880629	5887079	6451	+	ENSG00000180974.5	OR52E4	OR52E4	-0.535	-0.412	2.01	0.18	0.422	0.744	OR52E4
chr17	1702816	1710377	7562	-	ENSG00000185561.10	TLCD2	TLCD2	-0.196	3.81	2.01	0.18	0.422	0.744	TLCD2
chr11	102789401	102798160	8760	-	ENSG00000196611.6	MMP1	MMP1	-1.05	-0.00739	2.01	0.18	0.422	0.744	MMP1
chrX	101219769	101264502	44734	+	ENSG00000102385.13	DRP2	DRP2	0.963	-0.997	2	0.181	0.422	0.743	DRP2
chr7	6104949	6161564	56616	+	ENSG00000106346.12	USP42	USP42	0.183	4.65	2	0.181	0.423	0.742	USP42
chr1	70205682	70253052	47371	+	ENSG00000116754.14	SRSF11	SRSF11	-0.137	7.33	2	0.181	0.423	0.741	SRSF11
chr2	71130310	71150101	19792	+	ENSG00000124383.11	MPHOSPH10	MPHOSPH10	0.163	5.18	2	0.181	0.423	0.742	MPHOSPH10
chr1	41506365	42035925	529561	-	ENSG00000127124.16	HIVEP3	HIVEP3	0.285	6.76	2	0.181	0.423	0.741	HIVEP3
chr15	34084017	34101862	17846	-	ENSG00000134153.10	EMC7	EMC7	-0.154	5.2	2	0.181	0.422	0.743	EMC7
chr6	89080751	89085160	4410	+	ENSG00000146278.11	PNRC1	PNRC1	-0.198	6.71	2	0.181	0.422	0.743	PNRC1
chr19	3538261	3574290	36030	-	ENSG00000161091.14	MFSD12	MFSD12	-0.133	6.9	2	0.181	0.423	0.742	MFSD12
chr5	10564070	10657816	93747	+	ENSG00000164236.12	ANKRD33B	ANKRD33B	0.449	2.31	2	0.181	0.423	0.741	ANKRD33B
chr18	35366694	35377337	10644	-	ENSG00000186496.12	ZNF396	ZNF396	0.25	1.96	2	0.181	0.422	0.743	ZNF396
chr16	28591943	28597050	5108	-	ENSG00000197165.11	SULT1A2	SULT1A2	-0.409	1.1	2	0.181	0.422	0.743	SULT1A2
chr9	21329665	21335404	5740	-	ENSG00000198642.7	KLHL9	KLHL9	-0.157	5.48	2	0.181	0.423	0.742	KLHL9
chr2	202376327	202567751	191425	+	ENSG00000204217.16	BMPR2	BMPR2	0.401	7.12	2	0.181	0.422	0.743	BMPR2
chr21	44107373	44131181	23809	+	ENSG00000241945.8	PWP2	PWP2	-0.182	5.5	2	0.181	0.423	0.741	PWP2
chr15	64181180	64381440	200261	-	ENSG00000259316.12	NA	NA	0.999	1.34	2.01	0.181	0.422	0.743	ENSG00000259316.12
chr22	46762617	47175699	413083	+	ENSG00000054611.14	TBC1D22A	TBC1D22A	-0.111	6.16	1.99	0.182	0.423	0.74	TBC1D22A
chr1	39560709	39576790	16082	-	ENSG00000090621.15	PABPC4	PABPC4	-0.128	7.81	1.99	0.182	0.423	0.74	PABPC4
